Name,Type,Start Time,Elapsed Time,Start Direction,End Direction
134,True,396.40000000002163,38.900000000008845,East,West
131,True,388.10000000001975,50.200000000011414,North,South
136,True,402.300000000023,41.100000000009345,West,North
133,False,396.2000000000216,51.20000000001164,South,West
138,False,409.1000000000245,40.30000000000916,East,West
135,False,398.5000000000221,52.90000000001203,North,South
140,False,413.5000000000255,39.90000000000907,West,East
137,True,407.2000000000241,49.20000000001119,South,North
142,True,419.70000000002693,39.70000000000903,East,West
139,True,410.7000000000249,51.700000000011755,North,South
144,True,425.8000000000283,39.600000000009004,West,East
141,True,418.10000000002657,50.30000000001144,South,North
146,True,431.5000000000296,39.90000000000907,East,West
143,True,424.10000000002793,50.30000000001144,North,South
148,True,440.00000000003155,39.50000000000898,West,North
145,True,428.900000000029,53.60000000001219,South,North
150,False,441.70000000003193,42.80000000000973,East,West
147,True,434.20000000003023,53.30000000001212,North,South
151,True,450.50000000003394,42.10000000000957,West,North
149,True,440.6000000000317,55.000000000012506,South,North
153,True,452.9000000000345,45.70000000001039,East,West
152,False,451.6000000000342,49.00000000001114,North,South
156,False,462.1000000000366,40.50000000000921,West,East
154,True,455.100000000035,50.50000000001148,South,North
157,False,464.70000000003716,42.900000000009754,East,West
155,True,461.7000000000365,48.90000000001112,North,South
158,True,472.60000000003896,41.000000000009265,West,East
159,False,473.2000000000391,42.400000000009584,South,North
161,True,475.60000000003964,43.00000000000972,East,West
160,True,474.40000000003937,47.200000000010675,North,South
164,True,488.2000000000425,36.40000000000822,West,East
165,False,488.40000000004255,38.20000000000863,South,North
163,True,486.9000000000422,44.80000000001013,East,South
162,True,485.30000000004185,49.400000000011175,North,South
167,True,498.4000000000448,41.400000000009356,West,North
169,False,499.40000000004505,42.400000000009584,South,North
166,False,497.4000000000446,46.40000000001049,East,West
168,False,498.50000000004485,47.3000000000107,North,South
172,False,511.70000000004785,38.100000000008606,West,North
173,True,512.1000000000479,40.700000000009254,South,North
171,False,510.00000000004746,44.80000000001013,East,West
170,False,509.10000000004726,47.70000000001079,North,South
177,True,524.6000000000507,35.200000000008004,West,East
175,False,522.3000000000502,39.50000000000898,South,North
176,True,522.7000000000503,42.10000000000957,East,West
174,False,519.8000000000496,47.00000000001069,North,South
180,True,535.4000000000532,34.40000000000782,West,East
179,False,532.9000000000526,38.900000000008845,South,North
181,True,539.200000000054,35.600000000008095,East,West
178,True,530.100000000052,49.80000000001132,North,East
184,False,547.4000000000559,34.500000000007844,West,East
183,True,545.8000000000555,41.20000000000937,South,West
185,True,552.5000000000571,37.50000000000853,East,West
182,True,541.7000000000546,53.40000000001214,North,East
187,False,563.1000000000595,34.00000000000773,West,East
189,True,565.7000000000601,34.40000000000782,South,North
188,True,563.5000000000596,39.600000000009004,East,West
186,False,554.5000000000575,50.600000000011505,North,South
191,True,574.5000000000621,33.60000000000764,West,East
192,False,576.9000000000626,33.20000000000755,South,North
193,False,577.7000000000628,34.40000000000782,East,West
190,False,566.9000000000603,47.20000000001073,North,South
195,True,584.6000000000644,32.50000000000739,West,East
196,True,587.7000000000651,32.40000000000737,South,North
198,False,591.5000000000659,30.600000000006958,East,West
194,True,577.8000000000628,47.300000000010755,North,South
199,True,596.100000000067,34.10000000000775,West,South
200,False,602.7000000000685,29.500000000006708,South,North
201,True,603.4000000000686,31.80000000000723,East,West
197,True,590.8000000000658,47.40000000001078,North,South
203,False,606.4000000000693,33.800000000007685,West,East
205,True,615.0000000000713,28.200000000006412,South,North
204,False,614.3000000000711,30.900000000007026,East,West
202,False,606.4000000000693,42.80000000000973,North,West
206,True,617.1000000000718,35.10000000000798,West,East
211,True,630.6000000000748,24.600000000005593,South,North
208,True,624.5000000000734,33.70000000000766,East,West
207,False,617.6000000000719,44.60000000001014,North,West
210,False,628.4000000000743,35.80000000000814,West,East
214,True,640.8000000000771,28.50000000000648,South,West
212,True,637.2000000000763,37.20000000000846,East,South
209,False,627.8000000000742,50.600000000011505,North,East
215,False,642.2000000000775,38.200000000008686,West,East
218,True,652.5000000000798,30.900000000007026,South,North
216,True,649.3000000000791,37.100000000008436,East,West
213,False,640.4000000000771,48.000000000010914,North,South
219,False,652.7000000000799,37.70000000000857,West,East
221,False,663.5000000000823,30.900000000007026,South,West
220,False,661.2000000000818,37.20000000000846,East,South
217,False,652.3000000000798,48.10000000001094,North,South
223,True,665.4000000000827,38.00000000000864,West,East
225,False,674.0000000000847,31.40000000000714,South,North
224,False,672.9000000000844,36.5000000000083,East,North
222,False,664.9000000000826,48.50000000001103,North,West
227,True,675.500000000085,40.9000000000093,West,East
231,True,688.0000000000879,31.40000000000714,South,North
228,False,683.2000000000868,40.20000000000914,East,North
226,True,675.100000000085,51.300000000011664,North,South
230,True,685.9000000000874,43.50000000000989,West,East
235,False,699.1000000000904,34.3000000000078,South,West
232,False,694.9000000000894,40.50000000000921,East,West
229,False,685.3000000000873,52.100000000011846,North,South
234,True,696.5000000000898,46.00000000001046,West,South
239,True,712.9000000000935,32.60000000000741,South,North
237,True,705.8000000000919,44.800000000010186,East,North
233,True,695.5000000000896,60.20000000001369,North,West
238,True,707.7000000000924,53.10000000001207,West,South
243,False,726.6000000000967,36.20000000000823,South,North
241,True,717.6000000000946,50.30000000001144,East,North
236,False,705.6000000000919,64.30000000001462,North,South
242,True,718.7000000000949,54.200000000012324,West,East
247,True,737.7000000000992,38.200000000008686,South,North
245,True,730.2000000000975,50.80000000001155,East,North
240,False,716.8000000000944,68.2000000000155,North,East
246,True,732.300000000098,55.700000000012665,West,East
251,True,747.8000000001015,43.20000000000982,South,North
249,True,741.4000000001,54.70000000001244,East,North
244,False,728.4000000000971,71.7000000000163,North,East
250,False,743.7000000001005,58.40000000001328,West,East
255,True,760.1000000001043,45.00000000001023,South,North
253,False,752.9000000001026,56.20000000001278,East,North
248,False,738.7000000000994,74.40000000001692,North,East
254,False,756.7000000001035,60.40000000001373,West,South
260,True,771.2000000001068,48.90000000001112,South,North
257,True,766.6000000001058,58.600000000013324,East,South
252,False,750.4000000001021,76.80000000001746,North,South
258,True,767.500000000106,64.80000000001473,West,North
263,False,781.6000000001092,52.70000000001198,South,North
262,True,780.0000000001088,57.30000000001303,East,West
256,True,761.0000000001045,81.40000000001851,North,East
261,False,777.9000000001083,68.50000000001558,West,North
267,True,793.4000000001118,56.00000000001273,South,North
266,False,790.7000000001112,60.7000000000138,East,West
259,True,771.1000000001068,83.30000000001894,North,South
265,True,788.7000000001108,70.8000000000161,West,North
272,False,807.0000000001149,54.50000000001239,South,North
270,False,801.4000000001137,62.10000000001412,East,West
264,False,783.0000000001095,84.50000000001921,North,West
269,False,799.2000000001132,72.30000000001644,West,South
276,True,821.2000000001182,53.30000000001212,South,North
274,True,812.2000000001161,65.30000000001485,East,West
268,True,793.900000000112,86.60000000001969,North,South
273,False,811.2000000001159,71.30000000001621,West,East
280,False,831.9000000001206,52.60000000001196,South,North
278,False,826.3000000001193,60.20000000001369,East,West
271,True,804.7000000001144,84.80000000001928,North,South
277,True,823.8000000001188,70.8000000000161,West,South
284,True,842.8000000001231,54.80000000001246,South,North
282,False,836.9000000001217,62.700000000014256,East,West
275,False,815.5000000001169,88.10000000002003,North,East
281,False,836.0000000001215,69.60000000001583,West,East
287,False,854.4000000001257,55.20000000001255,South,East
285,False,847.000000000124,64.60000000001469,East,West
279,True,829.10000000012,87.60000000001992,North,East
286,True,847.2000000001241,72.50000000001648,West,East
291,True,865.2000000001282,59.60000000001355,South,East
289,False,857.2000000001264,69.60000000001583,East,West
283,False,842.2000000001229,86.60000000001969,North,South
290,False,858.7000000001267,72.1000000000164,West,East
294,True,876.2000000001307,57.6000000000131,South,North
292,False,868.2000000001289,69.60000000001583,East,North
288,False,854.5000000001257,85.3000000000194,North,South
295,True,876.6000000001308,66.20000000001505,West,East
299,False,888.3000000001334,56.50000000001285,South,North
296,False,879.7000000001315,67.10000000001526,East,West
293,False,870.2000000001293,78.60000000001787,North,South
298,True,887.9000000001333,66.000000000015,West,North
303,False,900.9000000001363,55.000000000012506,South,North
300,False,891.5000000001342,66.4000000000151,East,West
297,True,882.9000000001322,78.00000000001774,North,South
302,False,898.4000000001357,64.50000000001467,West,East
307,False,911.4000000001387,53.500000000012164,South,North
304,True,902.9000000001367,65.00000000001478,East,West
301,True,893.6000000001346,77.30000000001758,North,South
306,True,910.5000000001385,63.400000000014415,West,East
309,True,922.2000000001411,54.70000000001244,South,North
308,False,913.1000000001391,65.80000000001496,East,West
305,False,906.3000000001375,74.60000000001696,North,South
311,False,923.0000000001413,59.90000000001362,West,East
313,False,932.5000000001435,52.400000000011914,South,North
312,False,924.0000000001415,64.90000000001476,East,North
310,True,922.5000000001412,69.40000000001578,North,South
315,True,934.3000000001439,60.60000000001378,West,East
317,False,943.600000000146,55.300000000012574,South,East
316,False,934.800000000144,68.10000000001548,East,South
314,True,933.6000000001437,74.40000000001692,North,East
319,True,944.8000000001463,66.20000000001505,West,East
321,True,954.1000000001484,59.90000000001362,South,North
320,True,946.3000000001466,72.80000000001655,East,North
318,False,944.1000000001461,77.00000000001751,North,South
322,True,957.1000000001491,67.000000000015,West,East
325,True,967.7000000001515,59.40000000000987,South,North
323,True,957.3000000001491,74.9000000000076,East,South
326,True,968.5000000001517,66.70000000000232,North,South
324,True,967.5000000001514,70.69999999999982,West,East
329,True,978.800000000154,64.49999999999261,South,East
327,True,972.3000000001525,73.99999999999136,East,West
330,True,980.4000000001544,70.99999999998488,North,West
328,True,978.2000000001539,76.19999999998265,West,East
332,True,989.7000000001565,67.69999999997731,South,North
331,False,983.400000000155,75.99999999997692,East,West
333,True,990.8000000001567,73.6999999999706,North,West
334,True,990.8000000001567,78.79999999996596,West,South
336,True,999.9000000001588,72.69999999996116,South,North
335,True,994.0000000001575,83.69999999995787,East,South
338,False,1001.3000000001591,78.39999999995439,North,South
337,False,1001.1000000001591,80.59999999995262,West,East
342,True,1014.9000000001622,69.79999999994675,South,North
339,True,1011.6000000001615,76.09999999994477,East,West
340,False,1013.1000000001618,76.59999999994261,North,South
341,False,1014.6000000001621,77.09999999994045,West,East
346,False,1025.7000000001626,69.99999999993634,South,West
343,True,1023.3000000001641,75.3999999999321,East,West
344,True,1023.8000000001642,77.89999999992926,North,South
345,False,1024.9000000001633,78.79999999992833,West,East
350,True,1041.4000000001483,65.29999999994061,South,North
347,True,1033.9000000001552,75.79999999993106,East,West
348,False,1035.5000000001537,78.19999999992888,North,East
349,True,1038.8000000001507,79.99999999992724,West,North
354,False,1053.4000000001374,67.3999999999387,South,North
351,True,1044.2000000001458,81.6999999999257,East,South
352,False,1046.8000000001434,81.09999999992624,North,South
353,True,1049.3000000001412,81.59999999992579,West,East
357,True,1064.900000000127,68.99999999993724,South,North
355,False,1055.000000000136,80.89999999992642,East,West
356,False,1058.1000000001332,79.79999999992742,North,South
360,True,1071.2000000001212,71.7999999999347,West,North
361,False,1076.7000000001162,68.29999999993788,South,North
358,True,1065.2000000001267,84.89999999992278,East,North
359,False,1070.2000000001221,81.89999999992551,North,South
363,True,1081.400000000112,75.79999999993106,West,South
365,False,1087.1000000001068,72.09999999993443,South,North
362,False,1079.9000000001133,81.29999999992606,East,West
364,False,1081.8000000001116,81.39999999992597,North,South
368,False,1093.0000000001014,72.19999999993433,West,East
369,False,1097.6000000000972,71.59999999993488,South,West
366,False,1091.300000000103,79.89999999992733,East,West
367,False,1091.9000000001024,81.29999999992606,North,South
372,False,1104.2000000000912,70.99999999993543,West,East
373,True,1108.7000000000871,69.49999999993679,South,North
370,True,1101.9000000000933,81.39999999992597,East,North
371,False,1103.0000000000923,82.29999999992515,North,South
375,False,1114.6000000000818,72.69999999993388,West,East
377,True,1123.9000000000733,66.39999999993961,South,North
376,False,1115.500000000081,76.79999999993015,East,West
374,False,1114.2000000000821,80.09999999992715,North,South
379,False,1125.300000000072,70.99999999993543,West,East
381,True,1134.5000000000637,64.79999999994106,South,North
380,False,1129.3000000000684,73.9999999999327,East,North
378,False,1125.1000000000722,80.19999999992706,North,South
382,False,1136.300000000062,70.99999999993543,West,East
385,True,1144.8000000000543,65.49999999994043,South,North
383,True,1139.8000000000588,75.59999999993124,East,South
384,True,1142.6000000000563,75.79999999993106,North,South
386,False,1150.500000000049,69.89999999993643,West,East
389,False,1155.8000000000443,66.59999999993943,South,North
388,True,1155.8000000000443,71.69999999993479,East,North
387,False,1154.7000000000453,74.79999999993197,North,South
390,True,1160.9000000000397,71.59999999993488,West,East
392,False,1168.0000000000332,68.4999999999377,South,West
393,False,1170.0000000000314,68.4999999999377,East,West
391,True,1165.000000000036,76.49999999993042,North,South
394,True,1171.60000000003,74.99999999993179,West,North
396,True,1178.8000000000234,70.79999999993561,South,North
397,True,1181.300000000021,71.29999999993515,East,West
395,False,1175.800000000026,78.79999999992833,North,South
398,True,1182.3000000000202,77.3999999999296,West,North
400,True,1189.3000000000138,73.39999999993324,South,North
401,True,1191.7000000000116,73.9999999999327,East,West
399,True,1187.000000000016,81.6999999999257,North,South
402,False,1193.2000000000103,77.49999999992951,West,East
404,False,1199.9000000000042,72.79999999993379,South,North
406,True,1205.499999999999,70.19999999993615,East,West
403,True,1199.3000000000047,81.49999999992588,North,East
405,True,1204.1000000000004,81.7999999999256,West,North
408,False,1211.7999999999934,78.09999999992897,South,West
410,True,1215.6999999999898,77.19999999992979,East,West
407,False,1210.1999999999948,86.69999999992115,North,West
409,False,1214.299999999991,84.59999999992306,West,East
412,True,1222.8999999999833,78.99999999992815,South,North
413,True,1225.7999999999806,81.19999999992615,East,North
411,True,1222.6999999999834,87.2999999999206,North,South
414,True,1225.8999999999805,89.19999999991887,West,North
418,False,1239.9999999999677,77.09999999992988,South,North
415,False,1235.9999999999714,83.09999999992442,East,West
416,True,1236.5999999999708,85.49999999992224,North,South
417,False,1236.6999999999707,89.39999999991869,West,North
422,True,1250.1999999999584,78.89999999992824,South,North
421,False,1249.0999999999594,81.99999999992542,East,West
419,False,1247.5999999999608,85.49999999992224,North,South
420,True,1248.0999999999603,87.99999999991996,West,East
425,True,1262.2999999999474,78.89999999992824,South,West
424,True,1259.49999999995,84.69999999992297,East,West
426,True,1268.299999999942,78.89999999992824,North,South
423,False,1258.7999999999506,90.39999999991778,West,East
429,True,1272.8999999999378,81.39999999992597,South,East
427,True,1269.6999999999407,89.69999999991842,East,North
430,False,1279.4999999999318,81.89999999992551,North,South
428,True,1271.0999999999394,93.29999999991514,West,East
433,False,1285.1999999999266,81.19999999992615,South,North
432,False,1282.0999999999294,86.29999999992151,East,West
435,True,1293.499999999919,77.89999999992915,North,South
431,True,1281.6999999999298,94.79999999991378,West,South
437,True,1295.5999999999171,83.8999999999237,South,North
436,False,1293.6999999999189,87.79999999992015,East,West
440,False,1305.1999999999084,78.29999999992879,North,South
434,False,1291.9999999999204,93.49999999991496,West,East
441,False,1313.1999999999011,74.29999999993242,South,North
439,False,1304.2999999999092,85.19999999992251,East,West
444,True,1315.7999999998988,76.69999999993024,North,South
438,False,1303.9999999999095,90.49999999991769,West,East
445,True,1323.7999999998915,75.79999999993106,South,West
443,False,1314.8999999998996,86.69999999992115,East,West
447,False,1326.3999999998891,77.19999999992979,North,South
442,False,1314.0999999999003,91.49999999991678,West,East
451,True,1338.8999999998778,71.7999999999347,South,East
448,True,1330.3999999998855,83.29999999992424,East,West
449,True,1337.3999999998791,79.29999999992788,North,South
446,True,1325.8999999998896,95.89999999991278,West,North
455,False,1352.7999999998651,70.99999999993543,South,North
452,False,1343.3999999998737,84.39999999992324,East,South
454,True,1349.0999999998685,81.6999999999257,North,South
450,True,1337.599999999879,96.1999999999125,West,East
459,True,1364.2999999998547,72.49999999993406,South,North
456,False,1355.4999999998627,85.29999999992242,East,South
458,False,1362.6999999998561,82.09999999992533,North,East
453,True,1348.0999999998694,99.69999999990932,West,East
462,True,1374.3999999998455,76.39999999993051,South,North
460,True,1367.6999999998516,88.19999999991978,East,South
463,True,1375.1999999998447,85.79999999992197,North,West
457,False,1359.2999999998592,103.69999999990569,West,East
466,True,1387.4999999998336,78.4999999999286,South,North
464,False,1378.7999999998415,91.19999999991705,East,South
467,False,1389.9999999998313,81.99999999992542,North,South
461,True,1370.6999999998488,106.39999999990323,West,North
470,True,1398.8999999998232,83.29999999992424,South,East
468,False,1390.199999999831,95.99999999991269,East,North
471,False,1400.299999999822,87.89999999992006,North,South
465,True,1382.0999999998385,109.09999999990077,West,East
474,False,1409.2999999998137,85.89999999992187,South,West
472,True,1400.299999999822,97.89999999991096,East,West
476,True,1417.2999999998065,83.8999999999237,North,South
469,True,1394.9999999998267,111.29999999989877,West,South
478,True,1419.3999999998045,89.89999999991824,South,North
475,False,1412.399999999811,98.89999999991005,East,West
480,False,1427.3999999997973,85.89999999992187,North,South
473,False,1405.8999999998168,109.3999999999005,West,East
481,False,1429.5999999997953,87.69999999992024,South,North
479,True,1424.1999999998002,98.19999999991069,East,South
484,True,1440.2999999997855,85.0999999999226,North,South
477,False,1418.3999999998055,110.99999999989905,West,South
485,True,1440.2999999997855,92.09999999991624,South,North
483,False,1434.299999999791,102.09999999990714,East,North
488,True,1450.5999999997762,90.89999999991733,North,East
482,True,1431.999999999793,112.49999999989768,West,East
489,True,1452.1999999997747,95.29999999991333,South,North
487,True,1446.1999999997802,106.39999999990323,East,South
492,False,1462.2999999997655,92.29999999991605,North,South
486,False,1442.2999999997837,116.29999999989423,West,South
494,True,1464.1999999997638,97.39999999991142,South,North
491,False,1457.0999999997703,108.49999999990132,East,South
496,False,1472.4999999997563,97.09999999991169,North,West
490,False,1452.899999999774,120.69999999989022,West,South
497,True,1474.4999999997544,104.19999999990523,South,East
495,True,1467.8999999997604,113.7999999998965,East,West
500,True,1483.9999999997458,102.7999999999065,North,West
493,True,1463.1999999997647,126.59999999988486,West,East
502,True,1486.999999999743,105.79999999990378,South,North
499,False,1479.29999999975,115.49999999989495,East,West
506,True,1497.8999999997332,99.89999999990914,North,South
498,False,1475.1999999997538,124.59999999988668,West,East
505,True,1497.3999999997336,105.39999999990414,South,North
503,True,1490.8999999997395,114.8999999998955,East,West
509,True,1509.5999999997225,99.19999999990978,North,South
501,True,1485.3999999997445,126.39999999988504,West,East
510,True,1510.6999999997215,104.09999999990532,South,North
507,False,1501.4999999997299,117.29999999989332,East,South
515,False,1526.9999999997067,93.79999999991469,North,South
504,True,1496.1999999997347,127.59999999988395,West,East
512,False,1521.8999999997113,105.89999999990368,South,East
511,False,1513.1999999997192,116.59999999989395,East,West
519,True,1537.2999999996973,95.49999999991314,North,South
508,True,1508.4999999997235,127.29999999988422,West,East
518,False,1536.499999999698,101.29999999990787,South,North
514,False,1525.2999999997082,114.49999999989586,East,West
522,False,1547.3999999996881,94.39999999991414,North,South
513,True,1521.8999999997113,122.89999999988822,West,East
523,True,1547.599999999688,100.19999999990887,South,North
517,False,1536.1999999996983,113.59999999989668,East,West
527,True,1562.999999999674,91.89999999991642,North,West
516,True,1532.099999999702,125.79999999988559,West,East
524,True,1557.7999999996787,103.09999999990623,South,North
521,False,1546.399999999689,116.49999999989404,East,West
531,True,1574.999999999663,92.99999999991542,North,West
520,True,1545.1999999996901,125.79999999988559,West,East
528,True,1568.0999999996693,107.99999999990177,South,West
526,True,1559.9999999996767,119.09999999989168,East,West
535,True,1585.4999999996535,98.69999999991023,North,West
525,False,1558.6999999996779,127.49999999988404,West,East
532,True,1578.29999999966,112.99999999989723,South,East
530,False,1570.699999999667,122.5999999998885,East,West
539,False,1595.7999999996441,99.4999999999095,North,South
529,False,1570.1999999996674,129.09999999988258,West,South
536,False,1588.4999999996508,112.79999999989741,South,North
533,True,1581.1999999996574,125.19999999988613,East,South
543,True,1608.999999999632,102.49999999990678,North,West
534,True,1581.599999999657,132.89999999987913,West,East
540,False,1598.9999999996412,117.49999999989313,South,North
537,True,1592.699999999647,126.79999999988468,East,West
547,True,1619.099999999623,103.39999999990596,North,South
538,False,1592.699999999647,131.79999999988013,West,East
544,False,1610.3999999996308,116.09999999989441,South,North
542,False,1603.699999999637,124.7999999998865,East,West
551,False,1629.1999999996137,101.29999999990787,North,South
541,True,1603.1999999996374,132.39999999987958,West,North
548,False,1621.5999999996206,115.9999999998945,South,North
546,False,1616.5999999996252,122.99999999988813,East,West
554,True,1641.2999999996027,101.29999999990787,North,South
545,True,1613.8999999996277,131.69999999988022,West,East
552,False,1631.8999999996113,115.69999999989477,South,North
550,True,1629.0999999996138,123.59999999988759,East,North
559,False,1658.699999999587,95.99999999991269,North,South
549,False,1624.9999999996176,131.69999999988022,West,East
555,False,1644.4999999995998,116.19999999989432,South,West
557,True,1654.4999999995907,111.29999999989877,East,North
563,True,1669.499999999577,99.29999999990969,North,South
553,False,1637.2999999996064,133.49999999987858,West,East
558,True,1655.0999999995902,118.69999999989204,South,North
562,True,1665.8999999995804,112.99999999989723,East,North
567,False,1679.7999999995677,101.09999999990805,North,South
556,False,1647.9999999995966,134.8999999998773,West,East
561,False,1665.6999999995805,121.19999999988977,South,East
565,False,1676.6999999995705,114.19999999989614,East,South
571,False,1691.3999999995572,103.49999999990587,North,East
560,True,1660.1999999995855,137.69999999987476,West,East
566,True,1678.399999999569,122.49999999988859,South,North
570,False,1689.8999999995585,112.99999999989723,East,West
577,True,1712.399999999538,93.49999999991496,North,South
564,True,1671.699999999575,139.2999999998733,West,South
569,True,1688.9999999995593,124.99999999988631,South,North
574,True,1701.9999999995475,114.99999999989541,East,West
